Date of Race,Time,Track,Horse,Distance,Place,Industry SP,Betfair SP,Predicted_Win_Probability,Race_ID,Predicted_Rank,Top_3_Flag,Odds_To_Use,Expected_Value,Field_Size,Kelly_Fraction,Reject_Reason,Winrate_Threshold,Bet_Placed,Stake,Actual_Result,Bet_Return,Bankroll_After_Race
2024-05-18,17:15:00,NEWBURY,Diamond Rain,1m2f,1.0,4.0,3.98,0.2153581917798808,2024-05-18_17:15:00,3.0,True,4.0,-0.1385672328804768,5,-0.04618907762682559,kelly_low|,0,False,0.0,1,0.0,7103.205000854706
2024-05-18,17:15:00,NEWBURY,Siyola,1m2f,3.0,4.0,4.35,0.2016295769222276,2024-05-18_17:15:00,4.0,False,4.0,-0.19348169231108958,5,-0.06449389743702987,kelly_low|,0,False,0.0,0,0.0,7103.205000854706
2024-06-25,17:30:00,NEWBURY,Aphrodites Rock,7f,4.0,34.0,53.36,0.043199517005886374,2024-06-25_17:30:00,4.0,False,34.0,0.4687835782001367,6,0.01420556297576172,odds_high|,0,False,0.0,0,0.0,7032.1729508461585
2024-07-04,19:55:00,NEWBURY,Red Maids,7f,2.0,5.5,6.11,0.16620835397919306,2024-07-04_19:55:00,3.0,True,5.5,-0.08585405311443817,7,-0.019078678469875147,kelly_low|,0,False,0.0,0,0.0,6891.529491829236
2024-07-04,19:55:00,NEWBURY,Woodstock,7f,1.0,5.5,6.19,0.15764754190354266,2024-07-04_19:55:00,4.0,False,5.5,-0.1329385195305154,7,-0.02954189322900342,kelly_low|,0,False,0.0,1,0.0,6891.529491829236
2024-07-19,17:20:00,NEWBURY,Lieber Power,1m4f,2.0,6.0,7.58,0.15710691956629377,2024-07-19_17:20:00,3.0,True,6.0,-0.057358482602237415,7,-0.011471696520447484,kelly_low|,0,False,0.0,0,0.0,6822.614196910943
2024-07-20,17:20:00,NEWBURY,Circe,1m,1.0,6.5,7.86,0.14734587702414392,2024-07-20_17:20:00,3.0,True,6.5,-0.042251799343064556,7,-0.007682145335102647,kelly_low|,0,False,0.0,1,0.0,6619.300293842997
2024-08-17,15:35:00,NEWBURY,Witch Hunter,7f,2.0,9.0,9.8,0.11023810652011223,2024-08-17_15:35:00,4.0,False,9.0,-0.007857041318989899,7,-0.0009821301648737374,kelly_low|,0,False,0.0,0,0.0,6610.811879481786
2024-09-05,16:40:00,NEWBURY,Mercury Day,7f,4.0,5.0,5.7,0.1652085869707419,2024-09-05_16:40:00,3.0,True,5.0,-0.1739570651462905,7,-0.043489266286572625,kelly_low|,0,False,0.0,0,0.0,6610.811879481786
2024-09-05,16:40:00,NEWBURY,Queens Reign,7f,2.0,5.5,6.02,0.15501979986211875,2024-09-05_16:40:00,4.0,False,5.5,-0.14739110075834683,7,-0.032753577946299295,kelly_low|,0,False,0.0,0,0.0,6610.811879481786
2024-09-20,14:25:00,NEWBURY,Isabella Castile,7f,3.0,34.0,55.0,0.041730993870486156,2024-09-20_14:25:00,4.0,False,34.0,0.41885379159652936,4,0.012692539139288769,odds_high|,0,False,0.0,0,0.0,6544.703760686968
2024-09-20,15:30:00,NEWBURY,Regal Ulixes,1m,1.0,3.13,3.44,0.29747730314415916,2024-09-20_15:30:00,3.0,True,3.13,-0.0688960411587819,4,-0.03234555922947507,kelly_low|,0,False,0.0,1,0.0,6544.703760686968
2024-09-20,15:30:00,NEWBURY,Echalar,1m,3.0,26.0,34.96,0.07251909539545821,2024-09-20_15:30:00,4.0,False,26.0,0.8854964802819136,4,0.03541985921127654,odds_high|,0,False,0.0,0,0.0,6544.703760686968
2024-09-21,15:15:00,NEWBURY,Sarab Star,6f,6.0,5.0,6.4,0.16377006832769833,2024-09-21_15:15:00,3.0,True,5.0,-0.18114965836150831,6,-0.04528741459037708,kelly_low|,0,False,0.0,0,0.0,6479.256723080099
2024-09-21,16:25:00,NEWBURY,One More,7f,2.0,3.25,3.3,0.1756128154066519,2024-09-21_16:25:00,3.0,True,3.25,-0.42925834992838136,7,-0.19078148885705837,kelly_low|,0,False,0.0,0,0.0,6698.903525992514
2024-09-21,17:00:00,NEWBURY,Movie Maker,7f,1.0,3.75,3.84,0.1722590959163893,2024-09-21_17:00:00,4.0,False,3.75,-0.3540283903135401,7,-0.12873759647765096,kelly_low|,0,False,0.0,1,0.0,6631.914490732589
2024-10-25,13:41:00,NEWBURY,Grey Owl,2m,3.0,4.5,5.2,0.19808621178991195,2024-10-25_13:41:00,3.0,True,4.5,-0.10861204694539628,7,-0.031032013412970367,kelly_low|,0,False,0.0,0,0.0,6565.595345825263
2024-10-25,14:51:00,NEWBURY,Mercian Warrior,7f,1.0,4.33,4.41,0.20255011472919415,2024-10-25_14:51:00,3.0,True,4.33,-0.12295800322258932,7,-0.03692432529206886,kelly_low|,0,False,0.0,1,0.0,6499.93939236701
2024-11-07,12:30:00,NEWBURY,Aurigny Mill,2m½f,1.0,5.0,5.79,0.18876915902698532,2024-11-07_12:30:00,3.0,True,5.0,-0.05615420486507339,7,-0.014038551216268347,kelly_low|,0,False,0.0,1,0.0,6242.541792429277
2024-11-07,12:30:00,NEWBURY,Junkanoo,2m½f,5.0,6.5,6.5,0.15140703235253417,2024-11-07_12:30:00,4.0,False,6.5,-0.01585428970852798,7,-0.002882598128823269,kelly_low|,0,False,0.0,0,0.0,6242.541792429277
